sample_id,latency_us,synthetic_bucket,overrun_100us,synthetic,evidence_eligible
1693,12.14811,core_stable,False,True,False
1694,12.466289,core_stable,False,True,False
1695,12.179236,core_stable,False,True,False
1696,12.512037,core_stable,False,True,False
1697,12.512971,core_stable,False,True,False
1698,12.230846,core_stable,False,True,False
1699,12.416272,core_stable,False,True,False
1700,12.04849,core_stable,False,True,False
1701,12.34799,core_stable,False,True,False
1702,12.10034,core_stable,False,True,False
1703,12.075535,core_stable,False,True,False
1704,12.479893,core_stable,False,True,False
1705,13.117472,cache_memory_jitter,False,True,False
1706,12.407202,core_stable,False,True,False
1707,12.040568,core_stable,False,True,False
1708,16.877856,worst_case_protection_path,False,True,False
1709,12.368394,core_stable,False,True,False
1710,12.056731,core_stable,False,True,False
1711,12.337908,core_stable,False,True,False
1712,12.646215,core_stable,False,True,False
1713,12.590463,core_stable,False,True,False
1714,12.004081,core_stable,False,True,False
1715,12.518439,core_stable,False,True,False
1716,12.306061,core_stable,False,True,False
1717,12.741981,core_stable,False,True,False
1718,13.153203,cache_memory_jitter,False,True,False
1719,12.419473,core_stable,False,True,False
1720,12.624475,core_stable,False,True,False
1721,12.307502,core_stable,False,True,False
1722,12.371994,core_stable,False,True,False
1723,12.732377,core_stable,False,True,False
1724,12.58873,core_stable,False,True,False
1725,12.131946,core_stable,False,True,False
1726,12.211082,core_stable,False,True,False
1727,12.688496,core_stable,False,True,False
1728,12.222124,core_stable,False,True,False
1729,12.293339,core_stable,False,True,False
1730,12.749717,core_stable,False,True,False
1731,12.510437,core_stable,False,True,False
1732,12.190118,core_stable,False,True,False
1733,12.70877,core_stable,False,True,False
1734,12.716239,core_stable,False,True,False
1735,12.056811,core_stable,False,True,False
1736,15.36922,interrupt_delay,False,True,False
1737,12.442681,core_stable,False,True,False
1738,12.118664,core_stable,False,True,False
1739,12.072414,core_stable,False,True,False
1740,12.7013,core_stable,False,True,False
1741,15.988743,interrupt_delay,False,True,False
1742,12.210202,core_stable,False,True,False
1743,12.003201,core_stable,False,True,False
1744,12.458953,core_stable,False,True,False
1745,12.927609,cache_memory_jitter,False,True,False
1746,12.0008,core_stable,False,True,False
1747,12.387838,core_stable,False,True,False
1748,12.400267,core_stable,False,True,False
1749,12.367914,core_stable,False,True,False
1750,12.014483,core_stable,False,True,False
1751,12.576325,core_stable,False,True,False
1752,12.109942,core_stable,False,True,False
1753,12.405468,core_stable,False,True,False
1754,12.444148,core_stable,False,True,False
1755,12.668089,core_stable,False,True,False
1756,12.153311,core_stable,False,True,False
1757,12.237167,core_stable,False,True,False
1758,12.794798,core_stable,False,True,False
1759,12.158992,core_stable,False,True,False
1760,12.688763,core_stable,False,True,False
1761,12.390558,core_stable,False,True,False
1762,13.405419,cache_memory_jitter,False,True,False
1763,12.468956,core_stable,False,True,False
1764,12.035127,core_stable,False,True,False
1765,13.163712,cache_memory_jitter,False,True,False
1766,12.370794,core_stable,False,True,False
1767,14.005026,branch_miss,False,True,False
1768,12.417606,core_stable,False,True,False
1769,12.313263,core_stable,False,True,False
1770,12.209562,core_stable,False,True,False
1771,12.715572,core_stable,False,True,False
1772,12.358712,core_stable,False,True,False
1773,12.321424,core_stable,False,True,False
1774,12.313343,core_stable,False,True,False
1775,12.510037,core_stable,False,True,False
1776,12.934615,cache_memory_jitter,False,True,False
1777,14.020655,branch_miss,False,True,False
1778,12.042488,core_stable,False,True,False
1779,12.598199,core_stable,False,True,False
1780,12.181556,core_stable,False,True,False
1781,12.583928,core_stable,False,True,False
1782,13.177724,cache_memory_jitter,False,True,False
1783,12.706102,core_stable,False,True,False
1784,13.284215,cache_memory_jitter,False,True,False
1785,12.763321,core_stable,False,True,False
1786,12.653818,core_stable,False,True,False
1787,12.04897,core_stable,False,True,False
1788,12.294059,core_stable,False,True,False
1789,12.614071,core_stable,False,True,False
1790,12.173475,core_stable,False,True,False
1791,17.581855,worst_case_protection_path,False,True,False
1792,12.39968,core_stable,False,True,False
1793,12.076815,core_stable,False,True,False
1794,12.768123,core_stable,False,True,False
1795,12.380876,core_stable,False,True,False
1796,12.391918,core_stable,False,True,False
1797,12.291498,core_stable,False,True,False
1798,12.043449,core_stable,False,True,False
1799,12.567389,core_stable,False,True,False
1800,12.19764,core_stable,False,True,False
1801,16.415793,interrupt_delay,False,True,False
1802,12.628876,core_stable,False,True,False
1803,12.524308,core_stable,False,True,False
1804,12.659153,core_stable,False,True,False
1805,12.64955,core_stable,False,True,False
1806,12.04825,core_stable,False,True,False
1807,12.693698,core_stable,False,True,False
1808,12.448149,core_stable,False,True,False
1809,12.3011,core_stable,False,True,False
1810,12.146909,core_stable,False,True,False
1811,12.616872,core_stable,False,True,False
1812,12.29966,core_stable,False,True,False
1813,12.213803,core_stable,False,True,False
1814,12.762121,core_stable,False,True,False
1815,12.317343,core_stable,False,True,False
1816,17.204099,worst_case_protection_path,False,True,False
1817,12.477759,core_stable,False,True,False
1818,12.237728,core_stable,False,True,False
1819,12.214283,core_stable,False,True,False
1820,12.232046,core_stable,False,True,False
1821,13.090849,cache_memory_jitter,False,True,False
1822,12.549783,core_stable,False,True,False
1823,12.243809,core_stable,False,True,False
1824,12.550984,core_stable,False,True,False
1825,12.663688,core_stable,False,True,False
1826,12.473358,core_stable,False,True,False
1827,12.268214,core_stable,False,True,False
1828,12.806405,cache_memory_jitter,False,True,False
1829,12.912897,cache_memory_jitter,False,True,False
1830,12.105701,core_stable,False,True,False
1831,12.25093,core_stable,False,True,False
1832,12.562721,core_stable,False,True,False
1833,12.262452,core_stable,False,True,False
1834,12.405602,core_stable,False,True,False
1835,12.731844,core_stable,False,True,False
1836,13.274407,cache_memory_jitter,False,True,False
1837,12.112663,core_stable,False,True,False
1838,12.213723,core_stable,False,True,False
1839,13.989397,branch_miss,False,True,False
1840,12.377115,core_stable,False,True,False
1841,12.022324,core_stable,False,True,False
1842,12.006641,core_stable,False,True,False
1843,12.059612,core_stable,False,True,False
1844,12.509637,core_stable,False,True,False
1845,12.742247,core_stable,False,True,False
1846,12.643281,core_stable,False,True,False
1847,12.115303,core_stable,False,True,False
1848,13.437647,cache_memory_jitter,False,True,False
1849,12.727576,core_stable,False,True,False
1850,12.04977,core_stable,False,True,False
1851,12.294139,core_stable,False,True,False
1852,12.083777,core_stable,False,True,False
1853,12.629143,core_stable,False,True,False
1854,13.515729,branch_miss,False,True,False
1855,14.659475,interrupt_delay,False,True,False
1856,16.241364,interrupt_delay,False,True,False
1857,12.699567,core_stable,False,True,False
1858,12.193879,core_stable,False,True,False
1859,13.232371,cache_memory_jitter,False,True,False
1860,13.908849,branch_miss,False,True,False
1861,12.48056,core_stable,False,True,False
1862,12.118984,core_stable,False,True,False
1863,13.343065,cache_memory_jitter,False,True,False
1864,12.214043,core_stable,False,True,False
1865,12.34999,core_stable,False,True,False
1866,12.040088,core_stable,False,True,False
1867,12.711304,core_stable,False,True,False
1868,12.635945,core_stable,False,True,False
1869,12.669423,core_stable,False,True,False
1870,12.325105,core_stable,False,True,False
1871,13.679228,branch_miss,False,True,False
1872,12.206921,core_stable,False,True,False
1873,12.439346,core_stable,False,True,False
1874,12.746782,core_stable,False,True,False
1875,12.132106,core_stable,False,True,False
1876,12.35111,core_stable,False,True,False
1877,12.223085,core_stable,False,True,False
1878,16.36166,interrupt_delay,False,True,False
1879,12.096099,core_stable,False,True,False
1880,12.728109,core_stable,False,True,False
1881,12.472291,core_stable,False,True,False
1882,12.265653,core_stable,False,True,False
1883,12.375115,core_stable,False,True,False
1884,12.275335,core_stable,False,True,False
1885,12.333507,core_stable,False,True,False
1886,12.097299,core_stable,False,True,False
1887,12.362553,core_stable,False,True,False
1888,15.958669,interrupt_delay,False,True,False
1889,12.588463,core_stable,False,True,False
1890,13.447455,cache_memory_jitter,False,True,False
1891,12.094579,core_stable,False,True,False
1892,12.008882,core_stable,False,True,False
1893,12.032006,core_stable,False,True,False
1894,12.796265,core_stable,False,True,False
1895,13.842728,branch_miss,False,True,False
1896,12.480827,core_stable,False,True,False
1897,12.009602,core_stable,False,True,False
1898,12.180996,core_stable,False,True,False
1899,12.270054,core_stable,False,True,False
1900,13.248484,cache_memory_jitter,False,True,False
1901,12.030566,core_stable,False,True,False
1902,13.524144,branch_miss,False,True,False
1903,12.05033,core_stable,False,True,False
1904,12.757186,core_stable,False,True,False
1905,12.209882,core_stable,False,True,False
1906,12.472824,core_stable,False,True,False
1907,12.25005,core_stable,False,True,False
1908,12.439613,core_stable,False,True,False
1909,12.483094,core_stable,False,True,False
1910,12.266853,core_stable,False,True,False
1911,12.143709,core_stable,False,True,False
1912,12.310862,core_stable,False,True,False
1913,16.463911,interrupt_delay,False,True,False
1914,13.21976,cache_memory_jitter,False,True,False
1915,12.163553,core_stable,False,True,False
1916,13.714092,branch_miss,False,True,False
1917,12.295739,core_stable,False,True,False
1918,12.396079,core_stable,False,True,False
1919,14.978259,interrupt_delay,False,True,False
1920,12.747049,core_stable,False,True,False
1921,12.77946,core_stable,False,True,False
1922,12.045289,core_stable,False,True,False
1923,12.096659,core_stable,False,True,False
1924,12.643548,core_stable,False,True,False
1925,12.14939,core_stable,False,True,False
1926,12.110262,core_stable,False,True,False
1927,12.83513,cache_memory_jitter,False,True,False
1928,12.239488,core_stable,False,True,False
1929,12.777459,core_stable,False,True,False
1930,12.671424,core_stable,False,True,False
1931,12.637146,core_stable,False,True,False
1932,12.324705,core_stable,False,True,False
1933,12.647149,core_stable,False,True,False
1934,12.442014,core_stable,False,True,False
1935,12.40907,core_stable,False,True,False
1936,13.026394,cache_memory_jitter,False,True,False
1937,12.242128,core_stable,False,True,False
1938,12.68076,core_stable,False,True,False
1939,12.346709,core_stable,False,True,False
1940,12.277095,core_stable,False,True,False
1941,12.375835,core_stable,False,True,False
1942,12.491364,core_stable,False,True,False
1943,12.617006,core_stable,False,True,False
1944,12.376235,core_stable,False,True,False
1945,13.329754,cache_memory_jitter,False,True,False
1946,12.717306,core_stable,False,True,False
1947,12.081216,core_stable,False,True,False
1948,12.308622,core_stable,False,True,False
1949,13.394209,cache_memory_jitter,False,True,False
1950,12.081856,core_stable,False,True,False
1951,12.678893,core_stable,False,True,False
1952,12.116743,core_stable,False,True,False
1953,12.601667,core_stable,False,True,False
1954,16.457896,interrupt_delay,False,True,False
1955,12.426142,core_stable,False,True,False
1956,12.453218,core_stable,False,True,False
1957,12.519106,core_stable,False,True,False
1958,14.068743,branch_miss,False,True,False
1959,13.029196,cache_memory_jitter,False,True,False
1960,12.65035,core_stable,False,True,False
1961,12.254931,core_stable,False,True,False
1962,12.221724,core_stable,False,True,False
1963,12.177075,core_stable,False,True,False
1964,12.042008,core_stable,False,True,False
1965,12.174755,core_stable,False,True,False
1966,13.587861,branch_miss,False,True,False
1967,12.364873,core_stable,False,True,False
1968,12.354471,core_stable,False,True,False
1969,12.116423,core_stable,False,True,False
1970,12.038008,core_stable,False,True,False
1971,12.506702,core_stable,False,True,False
1972,13.540975,branch_miss,False,True,False
1973,12.373035,core_stable,False,True,False
1974,12.236847,core_stable,False,True,False
1975,12.640213,core_stable,False,True,False
1976,12.05233,core_stable,False,True,False
1977,12.261492,core_stable,False,True,False
1978,12.5011,core_stable,False,True,False
1979,12.294699,core_stable,False,True,False
1980,12.081616,core_stable,False,True,False
1981,12.695832,core_stable,False,True,False
1982,12.417873,core_stable,False,True,False
1983,12.259812,core_stable,False,True,False
1984,12.137708,core_stable,False,True,False
1985,12.625675,core_stable,False,True,False
1986,12.611804,core_stable,False,True,False
1987,12.484028,core_stable,False,True,False
1988,12.381916,core_stable,False,True,False
1989,12.194759,core_stable,False,True,False
1990,12.485895,core_stable,False,True,False
1991,12.547116,core_stable,False,True,False
1992,12.931112,cache_memory_jitter,False,True,False
1993,12.159552,core_stable,False,True,False
1994,14.190322,interrupt_delay,False,True,False
1995,12.546849,core_stable,False,True,False
1996,12.054651,core_stable,False,True,False
1997,12.639947,core_stable,False,True,False
1998,12.25077,core_stable,False,True,False
1999,13.841526,branch_miss,False,True,False
2000,12.685962,core_stable,False,True,False
2001,13.907647,branch_miss,False,True,False
2002,12.006401,core_stable,False,True,False
2003,12.52044,core_stable,False,True,False
2004,12.601934,core_stable,False,True,False
2005,12.305021,core_stable,False,True,False
2006,12.068574,core_stable,False,True,False
2007,12.82392,cache_memory_jitter,False,True,False
2008,12.182757,core_stable,False,True,False
2009,12.396799,core_stable,False,True,False
2010,13.119574,cache_memory_jitter,False,True,False
2011,12.230046,core_stable,False,True,False
2012,12.568723,core_stable,False,True,False
2013,12.124265,core_stable,False,True,False
2014,13.246383,cache_memory_jitter,False,True,False
2015,12.872962,cache_memory_jitter,False,True,False
2016,12.35007,core_stable,False,True,False
2017,12.233087,core_stable,False,True,False
2018,12.303821,core_stable,False,True,False
2019,12.660754,core_stable,False,True,False
2020,12.354711,core_stable,False,True,False
2021,13.351473,cache_memory_jitter,False,True,False
2022,12.158352,core_stable,False,True,False
2023,12.75892,core_stable,False,True,False
2024,12.649817,core_stable,False,True,False
2025,12.1982,core_stable,False,True,False
2026,12.303261,core_stable,False,True,False
2027,12.285337,core_stable,False,True,False
2028,12.335827,core_stable,False,True,False
2029,12.773858,core_stable,False,True,False
2030,12.221404,core_stable,False,True,False
2031,13.316443,cache_memory_jitter,False,True,False
2032,12.655018,core_stable,False,True,False
2033,12.072735,core_stable,False,True,False
2034,12.442814,core_stable,False,True,False
2035,14.136189,interrupt_delay,False,True,False
2036,12.685428,core_stable,False,True,False
2037,12.681294,core_stable,False,True,False
2038,12.059452,core_stable,False,True,False
2039,14.611357,interrupt_delay,False,True,False
2040,12.412538,core_stable,False,True,False
2041,12.47936,core_stable,False,True,False
2042,12.126105,core_stable,False,True,False
2043,12.206601,core_stable,False,True,False
2044,12.39872,core_stable,False,True,False
2045,12.295979,core_stable,False,True,False
2046,12.476159,core_stable,False,True,False
2047,12.226685,core_stable,False,True,False
2048,12.158112,core_stable,False,True,False
2049,12.163473,core_stable,False,True,False
2050,12.260532,core_stable,False,True,False
2051,12.079056,core_stable,False,True,False
2052,12.466155,core_stable,False,True,False
2053,12.110342,core_stable,False,True,False
2054,12.608736,core_stable,False,True,False
2055,12.376315,core_stable,False,True,False
2056,12.281016,core_stable,False,True,False
2057,12.220604,core_stable,False,True,False
2058,13.37179,cache_memory_jitter,False,True,False
2059,12.058412,core_stable,False,True,False
2060,12.132747,core_stable,False,True,False
2061,12.294779,core_stable,False,True,False
2062,12.161552,core_stable,False,True,False
2063,12.229566,core_stable,False,True,False
2064,13.533762,branch_miss,False,True,False
2065,14.322647,interrupt_delay,False,True,False
2066,12.793865,core_stable,False,True,False
2067,12.004321,core_stable,False,True,False
2068,12.416806,core_stable,False,True,False
2069,13.141993,cache_memory_jitter,False,True,False
2070,12.007682,core_stable,False,True,False
2071,12.581394,core_stable,False,True,False
2072,12.19772,core_stable,False,True,False
2073,12.885573,cache_memory_jitter,False,True,False
2074,12.35159,core_stable,False,True,False
2075,12.697166,core_stable,False,True,False
2076,12.426676,core_stable,False,True,False
2077,12.204841,core_stable,False,True,False
2078,13.574637,branch_miss,False,True,False
2079,12.78106,core_stable,False,True,False
2080,12.456285,core_stable,False,True,False
2081,12.572457,core_stable,False,True,False
2082,12.113543,core_stable,False,True,False
2083,12.216283,core_stable,False,True,False
2084,12.668756,core_stable,False,True,False
2085,12.504035,core_stable,False,True,False
2086,12.410937,core_stable,False,True,False
2087,12.283017,core_stable,False,True,False
2088,12.179796,core_stable,False,True,False
2089,12.383597,core_stable,False,True,False
2090,12.374635,core_stable,False,True,False
2091,12.074095,core_stable,False,True,False
2092,12.263733,core_stable,False,True,False
2093,12.053451,core_stable,False,True,False
2094,12.671557,core_stable,False,True,False
2095,12.129946,core_stable,False,True,False
2096,12.138828,core_stable,False,True,False
2097,12.272935,core_stable,False,True,False
2098,12.705435,core_stable,False,True,False
2099,12.692898,core_stable,False,True,False
2100,12.236367,core_stable,False,True,False
2101,12.056411,core_stable,False,True,False
2102,12.208842,core_stable,False,True,False
2103,12.371754,core_stable,False,True,False
2104,12.314543,core_stable,False,True,False
2105,12.575525,core_stable,False,True,False
2106,12.370954,core_stable,False,True,False
2107,12.929011,cache_memory_jitter,False,True,False
2108,12.031126,core_stable,False,True,False
2109,12.334307,core_stable,False,True,False
2110,12.034887,core_stable,False,True,False
2111,12.268774,core_stable,False,True,False
2112,12.176995,core_stable,False,True,False
2113,12.841435,cache_memory_jitter,False,True,False
2114,12.654485,core_stable,False,True,False
2115,12.215883,core_stable,False,True,False
2116,12.117704,core_stable,False,True,False
2117,14.292573,interrupt_delay,False,True,False
2118,12.228766,core_stable,False,True,False
2119,12.578459,core_stable,False,True,False
2120,12.181876,core_stable,False,True,False
2121,12.344709,core_stable,False,True,False
2122,12.452284,core_stable,False,True,False
2123,12.237487,core_stable,False,True,False
2124,12.408536,core_stable,False,True,False
2125,12.702367,core_stable,False,True,False
2126,12.401601,core_stable,False,True,False
2127,12.76919,core_stable,False,True,False
2128,12.073135,core_stable,False,True,False
2129,17.255611,worst_case_protection_path,False,True,False
2130,12.210842,core_stable,False,True,False
2131,15.844388,interrupt_delay,False,True,False
2132,12.032246,core_stable,False,True,False
2133,12.278136,core_stable,False,True,False
2134,12.175155,core_stable,False,True,False
2135,12.582327,core_stable,False,True,False
2136,13.085945,cache_memory_jitter,False,True,False
2137,12.82322,cache_memory_jitter,False,True,False
2138,12.486696,core_stable,False,True,False
2139,12.500167,core_stable,False,True,False
2140,12.209002,core_stable,False,True,False
2141,13.554199,branch_miss,False,True,False
2142,15.09254,interrupt_delay,False,True,False
2143,12.366313,core_stable,False,True,False
2144,12.305261,core_stable,False,True,False
2145,12.589396,core_stable,False,True,False
2146,12.423074,core_stable,False,True,False
2147,12.340468,core_stable,False,True,False
2148,12.143149,core_stable,False,True,False
2149,12.060012,core_stable,False,True,False
2150,12.784528,core_stable,False,True,False
2151,12.624742,core_stable,False,True,False
2152,12.92831,cache_memory_jitter,False,True,False
2153,12.323425,core_stable,False,True,False
2154,12.064413,core_stable,False,True,False
2155,12.092979,core_stable,False,True,False
2156,12.055691,core_stable,False,True,False
2157,13.863166,branch_miss,False,True,False
2158,13.11537,cache_memory_jitter,False,True,False
2159,12.595132,core_stable,False,True,False
2160,14.065136,branch_miss,False,True,False
2161,12.310222,core_stable,False,True,False
2162,12.15091,core_stable,False,True,False
2163,12.57139,core_stable,False,True,False
2164,12.021684,core_stable,False,True,False
2165,12.224685,core_stable,False,True,False
2166,12.088338,core_stable,False,True,False
2167,12.42014,core_stable,False,True,False
2168,12.138748,core_stable,False,True,False
2169,12.376155,core_stable,False,True,False
2170,12.060812,core_stable,False,True,False
2171,12.063933,core_stable,False,True,False
2172,13.643162,branch_miss,False,True,False
2173,12.353911,core_stable,False,True,False
2174,12.394239,core_stable,False,True,False
2175,12.238368,core_stable,False,True,False
2176,12.077215,core_stable,False,True,False
2177,12.140108,core_stable,False,True,False
2178,12.825322,cache_memory_jitter,False,True,False
2179,12.555652,core_stable,False,True,False
2180,12.127786,core_stable,False,True,False
2181,12.496032,core_stable,False,True,False
2182,12.275815,core_stable,False,True,False
2183,12.747316,core_stable,False,True,False
2184,12.289818,core_stable,False,True,False
2185,13.659993,branch_miss,False,True,False
2186,13.238676,cache_memory_jitter,False,True,False
2187,12.216923,core_stable,False,True,False
2188,12.290938,core_stable,False,True,False
2189,12.087297,core_stable,False,True,False
2190,12.076015,core_stable,False,True,False
2191,12.393679,core_stable,False,True,False
2192,12.62901,core_stable,False,True,False
2193,12.138188,core_stable,False,True,False
2194,12.344469,core_stable,False,True,False
2195,12.51057,core_stable,False,True,False
2196,12.182837,core_stable,False,True,False
2197,12.159072,core_stable,False,True,False
2198,12.66889,core_stable,False,True,False
2199,12.169554,core_stable,False,True,False
2200,13.338862,cache_memory_jitter,False,True,False
2201,12.368234,core_stable,False,True,False
2202,12.291258,core_stable,False,True,False
2203,12.34839,core_stable,False,True,False
2204,12.544448,core_stable,False,True,False
2205,12.268614,core_stable,False,True,False
2206,15.339146,interrupt_delay,False,True,False
2207,12.547249,core_stable,False,True,False
2208,12.313103,core_stable,False,True,False
2209,12.343189,core_stable,False,True,False
2210,12.321024,core_stable,False,True,False
2211,12.057451,core_stable,False,True,False
2212,12.357752,core_stable,False,True,False
2213,12.277335,core_stable,False,True,False
2214,12.647949,core_stable,False,True,False
2215,12.654885,core_stable,False,True,False
2216,12.364073,core_stable,False,True,False
2217,13.268802,cache_memory_jitter,False,True,False
2218,12.159952,core_stable,False,True,False
2219,12.321504,core_stable,False,True,False
2220,13.565019,branch_miss,False,True,False
2221,12.689563,core_stable,False,True,False
2222,13.092951,cache_memory_jitter,False,True,False
2223,12.128346,core_stable,False,True,False
2224,12.007201,core_stable,False,True,False
2225,12.016483,core_stable,False,True,False
2226,12.020724,core_stable,False,True,False
2227,12.718773,core_stable,False,True,False
2228,12.383757,core_stable,False,True,False
2229,12.34927,core_stable,False,True,False
2230,12.232767,core_stable,False,True,False
2231,12.588196,core_stable,False,True,False
2232,12.392078,core_stable,False,True,False
2233,13.041807,cache_memory_jitter,False,True,False
2234,12.745048,core_stable,False,True,False
2235,12.743715,core_stable,False,True,False
2236,12.697966,core_stable,False,True,False
2237,12.275175,core_stable,False,True,False
2238,12.648883,core_stable,False,True,False
2239,12.555118,core_stable,False,True,False
2240,12.605935,core_stable,False,True,False
2241,13.653982,branch_miss,False,True,False
2242,12.272054,core_stable,False,True,False
2243,12.658753,core_stable,False,True,False
2244,12.268694,core_stable,False,True,False
2245,15.537634,interrupt_delay,False,True,False
2246,12.10082,core_stable,False,True,False
2247,12.037047,core_stable,False,True,False
2248,12.439213,core_stable,False,True,False
2249,13.212754,cache_memory_jitter,False,True,False
2250,12.454418,core_stable,False,True,False
2251,12.187718,core_stable,False,True,False
2252,12.069694,core_stable,False,True,False
2253,12.008722,core_stable,False,True,False
2254,13.413126,cache_memory_jitter,False,True,False
2255,12.748516,core_stable,False,True,False
2256,15.140658,interrupt_delay,False,True,False
2257,12.725975,core_stable,False,True,False
2258,12.111702,core_stable,False,True,False
2259,12.522307,core_stable,False,True,False
2260,12.483361,core_stable,False,True,False
2261,12.48016,core_stable,False,True,False
2262,12.395439,core_stable,False,True,False
2263,12.29926,core_stable,False,True,False
2264,12.382877,core_stable,False,True,False
2265,12.019204,core_stable,False,True,False
2266,12.775725,core_stable,False,True,False
2267,12.593264,core_stable,False,True,False
2268,12.263653,core_stable,False,True,False
2269,12.369274,core_stable,False,True,False
2270,12.323185,core_stable,False,True,False
2271,12.026325,core_stable,False,True,False
2272,12.091858,core_stable,False,True,False
2273,12.488296,core_stable,False,True,False
2274,12.332867,core_stable,False,True,False
2275,12.134347,core_stable,False,True,False
2276,12.00048,core_stable,False,True,False
2277,12.365033,core_stable,False,True,False
2278,12.096019,core_stable,False,True,False
2279,12.763855,core_stable,False,True,False
2280,12.385997,core_stable,False,True,False
2281,12.579527,core_stable,False,True,False
2282,12.862453,cache_memory_jitter,False,True,False
2283,12.56859,core_stable,False,True,False
2284,12.429343,core_stable,False,True,False
2285,13.954533,branch_miss,False,True,False
2286,12.10162,core_stable,False,True,False
2287,13.482485,cache_memory_jitter,False,True,False
2288,12.714105,core_stable,False,True,False
2289,12.120904,core_stable,False,True,False
2290,12.281496,core_stable,False,True,False
2291,14.400839,interrupt_delay,False,True,False
2292,12.027526,core_stable,False,True,False
2293,12.559386,core_stable,False,True,False
2294,12.514972,core_stable,False,True,False
2295,12.371274,core_stable,False,True,False
2296,12.374075,core_stable,False,True,False
2297,12.156911,core_stable,False,True,False
2298,12.193319,core_stable,False,True,False
2299,12.418006,core_stable,False,True,False
2300,13.751361,branch_miss,False,True,False
2301,12.19796,core_stable,False,True,False
2302,12.304621,core_stable,False,True,False
2303,13.260395,cache_memory_jitter,False,True,False
2304,12.271654,core_stable,False,True,False
2305,12.55992,core_stable,False,True,False
2306,12.025845,core_stable,False,True,False
2307,12.20156,core_stable,False,True,False
2308,12.617806,core_stable,False,True,False
2309,12.544048,core_stable,False,True,False
2310,12.432144,core_stable,False,True,False
2311,12.477226,core_stable,False,True,False
2312,12.328866,core_stable,False,True,False
2313,12.111142,core_stable,False,True,False
2314,12.642347,core_stable,False,True,False
2315,12.690363,core_stable,False,True,False
2316,13.194538,cache_memory_jitter,False,True,False
2317,13.699666,branch_miss,False,True,False
2318,12.164193,core_stable,False,True,False
2319,14.025463,branch_miss,False,True,False
2320,12.728243,core_stable,False,True,False
2321,13.74535,branch_miss,False,True,False
2322,12.89398,cache_memory_jitter,False,True,False
2323,13.275808,cache_memory_jitter,False,True,False
2324,13.78382,branch_miss,False,True,False
2325,12.276775,core_stable,False,True,False
2326,13.449557,cache_memory_jitter,False,True,False
2327,13.179125,cache_memory_jitter,False,True,False
2328,12.654618,core_stable,False,True,False
2329,12.087377,core_stable,False,True,False
2330,16.998051,worst_case_protection_path,False,True,False
2331,12.745582,core_stable,False,True,False
2332,12.397359,core_stable,False,True,False
2333,12.536445,core_stable,False,True,False
2334,12.667022,core_stable,False,True,False
2335,13.530155,branch_miss,False,True,False
2336,12.3015,core_stable,False,True,False
2337,12.356791,core_stable,False,True,False
2338,12.687162,core_stable,False,True,False
2339,12.304221,core_stable,False,True,False
2340,12.229326,core_stable,False,True,False
2341,12.14763,core_stable,False,True,False
2342,12.315103,core_stable,False,True,False
2343,12.086657,core_stable,False,True,False
2344,12.209722,core_stable,False,True,False
2345,12.435345,core_stable,False,True,False
2346,12.15131,core_stable,False,True,False
2347,12.560587,core_stable,False,True,False
2348,12.587262,core_stable,False,True,False
2349,12.383357,core_stable,False,True,False
2350,13.341664,cache_memory_jitter,False,True,False
2351,13.299628,cache_memory_jitter,False,True,False
2352,12.765589,core_stable,False,True,False
2353,12.20188,core_stable,False,True,False
2354,12.574058,core_stable,False,True,False
2355,12.366713,core_stable,False,True,False
2356,12.745315,core_stable,False,True,False
2357,12.134747,core_stable,False,True,False
2358,12.476826,core_stable,False,True,False
2359,12.081936,core_stable,False,True,False
2360,12.667823,core_stable,False,True,False
2361,12.475225,core_stable,False,True,False
2362,12.545782,core_stable,False,True,False
2363,12.798266,core_stable,False,True,False
2364,14.118144,interrupt_delay,False,True,False
2365,17.47883,worst_case_protection_path,False,True,False
2366,12.901687,cache_memory_jitter,False,True,False
2367,12.678626,core_stable,False,True,False
2368,12.436946,core_stable,False,True,False
2369,12.559787,core_stable,False,True,False
2370,13.860761,branch_miss,False,True,False
2371,12.246929,core_stable,False,True,False
2372,12.142348,core_stable,False,True,False
2373,12.077936,core_stable,False,True,False
2374,12.505769,core_stable,False,True,False
2375,12.174835,core_stable,False,True,False
2376,12.446282,core_stable,False,True,False
2377,12.491097,core_stable,False,True,False
2378,12.015603,core_stable,False,True,False
2379,12.113783,core_stable,False,True,False
2380,13.327652,cache_memory_jitter,False,True,False
2381,12.269894,core_stable,False,True,False
2382,12.532177,core_stable,False,True,False
2383,13.276508,cache_memory_jitter,False,True,False
2384,12.503234,core_stable,False,True,False
2385,12.359912,core_stable,False,True,False
2386,12.124585,core_stable,False,True,False
2387,12.167634,core_stable,False,True,False
2388,12.915699,cache_memory_jitter,False,True,False
2389,16.5001,worst_case_protection_path,False,True,False
2390,12.076495,core_stable,False,True,False
2391,12.312703,core_stable,False,True,False
2392,14.030272,branch_miss,False,True,False
2393,12.040488,core_stable,False,True,False
2394,12.144909,core_stable,False,True,False
2395,12.226605,core_stable,False,True,False
2396,12.202841,core_stable,False,True,False
2397,13.474078,cache_memory_jitter,False,True,False
2398,18.079805,worst_case_protection_path,False,True,False
2399,12.346549,core_stable,False,True,False
2400,12.092899,core_stable,False,True,False
2401,13.27861,cache_memory_jitter,False,True,False
2402,12.121944,core_stable,False,True,False
